annual_br_inflow,final_migrant_prop_mean,final_migrant_prop_std,final_local_vocab_mean,final_local_vocab_std,final_local_grammar_mean,final_local_grammar_std,final_local_phonetics_mean,final_local_phonetics_std,final_local_pronouns_mean,final_local_pronouns_std,final_migrant_vocab_mean,final_migrant_vocab_std,final_migrant_grammar_mean,final_migrant_grammar_std,final_migrant_phonetics_mean,final_migrant_phonetics_std,final_migrant_pronouns_mean,final_migrant_pronouns_std,final_locals_mean,final_locals_std,final_migrants_mean,final_migrants_std
50,0.6313951653142761,0.005831219161105054,43.59856433204824,3.087828274737669,39.489980965381285,3.1997417007205664,30.078174818790934,2.3849272965825157,44.050788391971956,2.9554221143421464,93.22199111330279,0.27747794961820604,92.41664671396312,0.09446154363267545,91.40044468120537,0.22178171799726643,87.95983527622793,0.18505499928158653,750.8,18.10248601711931,1286.0,21.79449471770336
100,0.7694739920528422,0.00610731823456747,43.644608457121095,2.702214566869806,39.7951603273364,2.9590799469524627,33.23537842591759,2.5512771012809403,44.42179024497319,2.78741189467272,94.90481686609226,0.17273560865100873,93.42441796410985,0.10677309458613592,91.72646351104925,0.10643156124206257,88.7852665390088,0.04667297246948607,732.6,21.524404753674364,2445.2,21.158922467838472
150,0.8307645478895894,0.006493622699595271,43.58448924552387,2.623663000408365,39.79521887082937,2.891492899440756,34.402249840552216,2.9152974149490043,44.42844387492649,2.6748400323022263,95.63042198617619,0.09492980790512678,93.91646300251315,0.10123589716227792,91.96070284432741,0.13572555911616677,89.082299421126,0.1797347836520444,731.4,28.474550040343047,3590.4,39.95372323075783
200,0.8640209249555404,0.004047708480502994,43.60277869560242,2.5919008614498575,39.863272207867084,2.7307753196138296,34.95069479234431,2.7091755092129595,44.494740372931375,2.600935267390118,96.0152111000093,0.06737612496074522,94.086696156834,0.11540960596774026,92.04536558725366,0.09002164978096494,89.27295067411913,0.12530076351779845,744.4,24.54180107490076,4729.6,24.04786892845184
250,0.8873863564626809,0.005150976945762854,44.285714245293775,2.749764325555556,40.50348370842964,2.917855646509642,35.79363350424328,2.759107194295591,45.10366923514571,2.702687219407344,96.24844918728971,0.07570857116678344,94.24042360993535,0.07300112153356378,92.07998756751655,0.07052216100377351,89.3887722394716,0.08876692364346421,748.0,36.9256008752735,5893.4,42.70011709585823
300,0.9086890935787894,0.0033719600304594846,43.46429144572835,3.8244898525002986,39.71530909341956,3.999752142775377,35.43909673993346,3.854249631720835,44.38865034497492,3.766263297880729,96.4687694887425,0.065615808518748,94.38948079461846,0.05639685493748696,92.18787369865333,0.026683638020947104,89.47837067406797,0.05162349050554561,737.0,30.1081384346492,7333.4,25.52057993071473
350,0.9190670688136091,0.0025183265772364635,44.14911519704721,3.181891773180167,40.33695751929817,3.3141036102371166,35.94942692378863,3.217265219588611,44.92508391228891,3.121741446148629,96.57950955865002,0.05607489560044489,94.44937873958708,0.04596608309101277,92.21688036949976,0.08235014948102543,89.59607215574232,0.09049707904426825,746.2,24.529573987332103,8473.4,28.42182260165598
400,0.9286145263934633,0.002079195011364523,43.81817100146966,3.1169793170118205,40.10526046957092,3.2399839540720037,36.03919153427859,3.2944660074929515,44.73679912344917,2.983241225162191,96.69708795274437,0.05593913243952279,94.50736101715624,0.044186512916387005,92.29601046622142,0.026627925100641398,89.60753102169323,0.1157852545754941,737.6,23.522329816580665,9594.4,32.9287108766803
